Ref,Val,T12,fpeak,gain,fimg,img,fhimg,himg
C103,1.245,0.5,374000000,24.75334218,274000000,75.78974639,324000000,44.93354887
C103,19.155,1,386000000,16.280256,286000000,96.71797986,336000000,44.76669702
C103,20.15,2,417000000,13.85854251,317000000,74.60333561,367000000,44.76600483
C103,10.2,2,419000000,10.68991872,319000000,65.9098428,369000000,44.17298409
C103,19.155,0.5,369000000,16.73179316,269000000,90.42501452,319000000,44.11056121
C103,21.145,3.5,461000000,9.254014291,361000000,56.4902032,411000000,44.03185651
C103,3.235,1,390000000,21.87867165,290000000,78.60752959,340000000,43.99129002
C103,4.23,1,389000000,20.49055735,289000000,79.74098562,339000000,43.88018679
C103,21.145,3,447000000,11.02601555,347000000,61.91463018,397000000,43.83487846
C103,20.15,1.5,402000000,14.98339428,302000000,86.44419242,352000000,43.7647001
C103,21.145,4.5,489000000,6.14825115,389000000,48.54218101,439000000,43.73412951
C103,9.205,0.5,372000000,13.06393654,272000000,71.52224491,322000000,43.71988801
C103,21.145,4,475000000,7.328523759,375000000,51.81328056,425000000,43.70499084
C103,0.25,0.5,374000000,23.98859129,274000000,74.48457858,324000000,43.5654818
C103,2.24,1,390000000,22.07240342,290000000,78.21555379,340000000,43.41167528
C103,21.145,2,417000000,13.64253536,317000000,75.2526414,367000000,43.35077528
C103,20.15,1,386000000,15.85112737,286000000,97.79242739,336000000,43.05651603
C103,21.145,2.5,433000000,12.43600399,333000000,68.36576404,383000000,42.96258765
C103,22.14,3.5,461000000,9.225799293,361000000,56.94506109,411000000,42.81444895
C103,12.19,4,477000000,3.670877759,377000000,44.7498792,427000000,42.77717777
C103,11.195,3,449000000,6.609423041,349000000,52.70743765,399000000,42.75525097
C103,22.14,3,447000000,10.95745312,347000000,62.42810027,397000000,42.65035364
C103,22.14,4.5,489000000,6.168174942,389000000,48.93555705,439000000,42.45940868
C103,22.14,4,475000000,7.329090327,375000000,52.2316777,425000000,42.45285094
C103,21.145,1.5,402000000,14.71327436,302000000,87.3621277,352000000,42.36356912
C103,1.245,1,390000000,21.58522716,290000000,77.16128828,340000000,42.2367002
C103,9.205,1.5,404000000,10.97182288,304000000,77.75128203,354000000,41.93222767
C103,22.14,2.5,433000000,12.34310645,333000000,69.01426018,383000000,41.82684087
C103,12.19,4.5,490000000,2.461937622,390000000,41.46865135,440000000,41.76677611
C103,23.135,3,447000000,10.88796675,347000000,62.95119933,397000000,41.62510377
C103,21.145,1,386000000,15.49890545,286000000,99.18067225,336000000,41.61328727
C103,20.15,0.5,370000000,16.22488707,270000000,91.43775812,320000000,41.57345862
C103,5.225,1.5,405000000,16.71934758,305000000,83.97533471,355000000,41.43410813
C103,23.135,4.5,489000000,6.174934856,389000000,49.31129975,439000000,41.38094353
C103,22.14,2,418000000,13.49913495,318000000,77.0526064,368000000,41.34164156
C103,7.215,1,389000000,14.39217276,289000000,75.57679795,339000000,41.28371621
C103,22.14,1.5,402000000,14.48307232,302000000,88.44612404,352000000,41.15971435
C103,0.25,1,390000000,20.96868793,290000000,75.99531298,340000000,41.00431394
C103,23.135,2.5,433000000,12.25761057,333000000,69.70016406,383000000,40.84004013
C103,23.135,3.5,462000000,9.20431556,362000000,57.8655587,412000000,40.79989068
C103,24.13,3,447000000,10.81989216,347000000,63.48782889,397000000,40.72542275
C103,4.23,1.5,405000000,16.98931607,305000000,83.63612557,355000000,40.71495183
C103,6.22,1.5,405000000,14.59654166,305000000,82.47683523,355000000,40.44675833
C103,10.2,2.5,434000000,6.819694274,334000000,56.21766904,384000000,40.41563961
C103,11.195,3.5,463000000,4.13216825,363000000,47.07951535,413000000,40.37683779
C103,22.14,1,386000000,15.204962,286000000,100.9679632,336000000,40.37428503
C103,23.135,2,418000000,13.37900289,318000000,77.97116898,368000000,40.35284838
C103,23.135,4,476000000,7.324827558,376000000,53.04680469,426000000,40.35081226
C103,21.145,0.5,370000000,15.8610458,270000000,94.27835454,320000000,40.15628328
C103,23.135,1.5,402000000,14.28493934,302000000,89.72628408,352000000,40.11115219
C103,24.13,2.5,433000000,12.17925936,333000000,70.42804218,383000000,39.97192313
C103,24.13,3.5,462000000,9.180300955,362000000,58.35204446,412000000,39.92974274
C103,24.13,2,418000000,13.27265326,318000000,78.98981815,368000000,39.48168113
C103,24.13,4,476000000,7.318866573,376000000,53.47255484,426000000,39.46906292
C103,3.235,1.5,406000000,16.98062378,306000000,84.83986523,356000000,39.42503494
C103,24.13,4.5,490000000,6.182479929,390000000,50.0767297,440000000,39.41076193
C103,2.24,1.5,406000000,17.59491884,306000000,84.8690285,356000000,39.25832987
C103,25.125,2.5,433000000,12.10755259,333000000,71.20320845,383000000,39.20057812
C103,25.125,3.5,462000000,9.154101433,362000000,58.841357,412000000,39.16012807
C103,7.215,0.5,372000000,12.27517885,272000000,69.23341837,322000000,39.10934175
C103,25.125,3,448000000,10.7832426,348000000,64.69878939,398000000,39.07541783
C103,22.14,0.5,370000000,15.56076736,270000000,98.80578272,320000000,38.93832396
C103,1.245,1.5,406000000,17.75403837,306000000,84.45637301,356000000,38.7187712
C103,25.125,2,418000000,13.17798511,318000000,80.1275417,368000000,38.70694574
C103,25.125,4,476000000,7.30825826,376000000,53.89318825,426000000,38.69218224
C103,25.125,4.5,490000000,6.195040628,390000000,50.46599772,440000000,38.64346011
C103,23.135,1,387000000,14.99902269,287000000,101.1140127,337000000,38.58608697
C103,26.12,2.5,433000000,12.04190656,333000000,72.03218176,383000000,38.50959466
C103,26.12,3.5,462000000,9.126939855,362000000,59.33561038,412000000,38.47288096
C103,24.13,1.5,403000000,14.16180363,303000000,94.02036147,353000000,38.46811048
C103,26.12,3,448000000,10.74847127,348000000,65.33710432,398000000,38.40299085
C103,11.195,4,477000000,1.847085715,377000000,42.4396669,427000000,38.27572997
C103,0.25,1.5,406000000,17.70061036,306000000,83.84402776,356000000,38.03650976
C103,26.12,2,418000000,13.09326514,318000000,81.41176147,368000000,38.01261818
C103,26.12,4,476000000,7.294642867,376000000,54.31080809,426000000,38.00048035
C103,26.12,4.5,490000000,6.202683191,390000000,50.8474774,440000000,37.96258656
C103,27.115,2.5,433000000,11.98173267,333000000,72.92317757,383000000,37.88634612
C103,23.135,0.5,370000000,15.30864599,270000000,107.8299648,320000000,37.87774978
C103,27.115,3.5,462000000,9.099604916,362000000,59.83654154,412000000,37.85434371
C103,27.115,3,448000000,10.71523521,348000000,65.99933876,398000000,37.7968086
C103,24.13,1,387000000,14.87115156,287000000,105.2195352,337000000,37.73396578
C103,25.125,1.5,403000000,14.07528681,303000000,96.21010162,353000000,37.72238956
C103,10.2,3,449000000,3.797578546,349000000,49.33466666,399000000,37.48969793
C103,11.195,4.5,490000000,0.556721531,390000000,39.11076188,440000000,37.47119405
C103,27.115,4,476000000,7.279147904,376000000,54.72700486,426000000,37.37934219
C103,27.115,4.5,490000000,6.206686748,390000000,51.22277329,440000000,37.35281362
C103,28.11,3.5,462000000,9.072600889,362000000,60.34566996,412000000,37.29396673
C103,28.11,3,448000000,10.6836478,348000000,66.68882292,398000000,37.24696636
C103,26.12,1.5,403000000,13.99873236,303000000,99.04174332,353000000,37.05343051
C103,3.235,2,421000000,13.95613624,321000000,66.938416,371000000,36.98827412
C103,25.125,1,387000000,14.75984291,287000000,112.1080792,337000000,36.97513836
C103,4.23,2,421000000,13.04689832,321000000,66.62009308,371000000,36.95693428
C103,28.11,4,476000000,7.262552664,376000000,55.14302313,426000000,36.81759822
C103,28.11,4.5,490000000,6.20798797,390000000,51.59313499,440000000,36.80253543
C103,29.105,3.5,462000000,9.046244133,362000000,60.86440541,412000000,36.78341906
C103,29.105,3,448000000,10.65373253,348000000,67.40932435,398000000,36.7455802
C103,27.115,2,419000000,13.04289363,319000000,84.67761937,369000000,36.64407734
C103,2.24,2,421000000,14.38661322,321000000,66.78602904,371000000,36.63318998
C103,28.11,2.5,434000000,11.95570051,334000000,75.0617804,384000000,36.55376301
C103,27.115,1.5,403000000,13.93052163,303000000,102.9777896,353000000,36.44966839
C103,30.1,3.5,462000000,9.020726082,362000000,61.39412384,412000000,36.31599989
C103,29.105,4,476000000,7.245397292,376000000,55.55987294,426000000,36.30650615
C103,29.105,4.5,490000000,6.207279482,390000000,51.95955691,440000000,36.3027429
C103,26.12,1,387000000,14.66207054,287000000,112.9105003,337000000,36.29477056
C103,24.13,0.5,371000000,15.16410597,271000000,99.37959289,321000000,36.29460092
C103,30.1,3,448000000,10.62545924,348000000,68.16520879,398000000,36.28626763
C103,5.225,2,421000000,11.22597502,321000000,65.39869253,371000000,36.12557378
C103,28.11,2,419000000,13.01568727,319000000,86.71033342,369000000,36.12521978
C103,1.245,2,421000000,14.57467627,321000000,66.39891866,371000000,36.11358109
C103,29.105,2.5,434000000,11.93566959,334000000,76.26329546,384000000,36.07658093
C103,9.205,2,419000000,4.722190991,319000000,59.30635868,369000000,36.00589665
C103,31.095,3,448000000,10.59876668,348000000,68.96162164,398000000,35.86378686
C103,30.1,4.5,490000000,6.205077907,390000000,52.32284758,440000000,35.84629628
C103,30.1,4,476000000,7.228056062,376000000,55.97840536,426000000,35.8390868
C103,29.105,2,419000000,12.99076837,319000000,89.21128095,369000000,35.65173437
C103,30.1,2.5,434000000,11.91687902,334000000,77.59655357,384000000,35.6392212
C103,25.125,0.5,371000000,15.06660615,271000000,93.81909836,321000000,35.56256936
C103,6.22,2,420000000,9.141388044,320000000,62.81208979,370000000,35.549833
C103,0.25,2,421000000,14.64134665,321000000,65.89794951,371000000,35.53935006
C103,7.215,1.5,404000000,7.941942934,304000000,73.40181729,354000000,35.47008567
C103,31.095,4.5,490000000,6.201771536,390000000,52.68367847,440000000,35.42743758
C103,31.095,4,476000000,7.210787197,376000000,56.39936466,426000000,35.4096752
C103,31.095,2.5,434000000,11.89924593,334000000,79.09746376,384000000,35.23682708
C103,30.1,2,419000000,12.96786961,319000000,92.40625641,369000000,35.21788939
C103,28.11,1.5,404000000,13.869802,304000000,112.7042529,354000000,35.17509251
C103,10.2,3.5,463000000,1.096978343,363000000,43.52169137,413000000,35.09917593
C103,31.095,3.5,463000000,8.997940833,363000000,62.69396866,413000000,35.03592682
C103,27.115,1,388000000,14.5978761,288000000,100.8183131,338000000,34.99292866
C103,26.12,0.5,371000000,14.98089755,271000000,90.44584067,321000000,34.90592104
C103,32.09,2.5,434000000,11.88268775,334000000,80.81543696,384000000,34.8653421
C103,31.095,2,419000000,12.9467619,319000000,96.3582859,369000000,34.81893261
C103,29.105,1.5,404000000,13.86124106,304000000,107.7899944,354000000,34.7287615
C103,32.09,3,449000000,10.59237673,349000000,70.96604999,399000000,34.68866298
C103,32.09,3.5,463000000,8.990923136,363000000,63.31406305,413000000,34.66254636
C103,33.085,2.5,434000000,11.86712492,334000000,82.81598036,384000000,34.52134296
C103,28.11,1,388000000,14.58052838,288000000,97.43305608,338000000,34.50340836
C103,32.09,2,419000000,12.92724826,319000000,98.43669284,369000000,34.45087874
C103,33.085,3,449000000,10.58731387,349000000,71.99469992,399000000,34.35159785
C103,30.1,1.5,404000000,13.85339199,304000000,103.320845,354000000,34.31995121
C103,3.235,2.5,436000000,10.8470788,336000000,57.22539009,386000000,34.31704193
C103,33.085,3.5,463000000,8.983748007,363000000,63.95310155,413000000,34.31664711
C103,27.115,0.5,371000000,14.90496004,271000000,88.04836139,321000000,34.31398152
C103,34.08,2.5,434000000,11.85248227,334000000,85.16719832,384000000,34.20191423
C103,2.24,2.5,436000000,11.50361676,336000000,57.29994586,386000000,34.18152842
C103,32.09,4.5,491000000,6.21288476,391000000,53.63141058,441000000,34.1535833
C103,32.09,4,477000000,7.196262291,377000000,57.47665842,427000000,34.13473021
C103,4.23,2.5,436000000,9.748035946,336000000,56.71107333,386000000,34.09737428
C103,29.105,1,388000000,14.56486494,288000000,95.04673103,338000000,34.05724308
C103,34.08,3,449000000,10.58220095,349000000,73.10592218,399000000,34.03839386
C103,34.08,3.5,463000000,8.976515834,363000000,64.61355372,413000000,33.99524125
C103,31.095,1.5,404000000,13.84617053,304000000,100.3060352,354000000,33.94429734
C103,1.245,2.5,436000000,11.9041062,336000000,57.12101134,386000000,33.86429777
C103,33.085,4.5,491000000,6.222761258,391000000,54.02684828,441000000,33.81836491
C103,33.085,4,477000000,7.193629964,377000000,57.95071707,427000000,33.78880654
C103,35.075,3,449000000,10.57709164,349000000,74.31589056,399000000,33.74660342
C103,35.075,3.5,463000000,8.969300279,363000000,65.29816004,413000000,33.69577856
C103,30.1,1,388000000,14.55065183,288000000,93.2220698,338000000,33.64926206
C103,32.09,1.5,404000000,13.83950507,304000000,98.10135586,354000000,33.59811577
C103,34.08,4.5,491000000,6.231230554,391000000,54.42133436,441000000,33.5071046
C103,36.07,3,449000000,10.57202524,349000000,75.64378228,399000000,33.47411455
C103,34.08,4,477000000,7.190510562,377000000,58.43024443,427000000,33.46747248
C103,0.25,2.5,436000000,12.15331479,336000000,56.79337095,386000000,33.46006729
C103,36.07,3.5,463000000,8.962155075,363000000,66.00998147,413000000,33.4160653
C103,33.085,2,420000000,12.91569165,320000000,93.30715958,370000000,33.39215957
C103,33.085,1.5,404000000,13.83333437,304000000,96.38492871,354000000,33.27826636
C103,31.095,1,388000000,14.53769653,288000000,91.75515711,338000000,33.27512023
C103,37.065,3,449000000,10.56703031,349000000,77.11032024,399000000,33.21909262
C103,35.075,4.5,491000000,6.238513694,391000000,54.81539964,441000000,33.21723434
C103,10.2,4,477000000,-1.113866948,377000000,38.98540528,427000000,33.20511125
C103,5.225,2.5,436000000,7.8683187,336000000,55.41918807,386000000,33.20161809
C103,35.075,2.5,435000000,11.85118131,335000000,90.6634963,385000000,33.16872271
C103,35.075,4,477000000,7.187032441,377000000,58.91609106,427000000,33.1681302
C103,37.065,3.5,463000000,8.955119024,363000000,66.75244619,413000000,33.15420117
C103,28.11,0.5,372000000,14.88650687,272000000,84.29292821,322000000,33.14438383
C103,34.08,2,420000000,12.92390529,320000000,90.43513827,370000000,33.10581926
C103,34.08,1.5,404000000,13.82760575,304000000,94.99059733,354000000,32.98204988
C103,38.06,3,449000000,10.56212728,349000000,78.73116116,399000000,32.97993434
C103,36.07,4.5,491000000,6.244792011,391000000,55.2095341,441000000,32.94655874
C103,32.09,1,388000000,14.52583912,288000000,90.53542122,338000000,32.93112704
C103,36.07,2.5,435000000,11.85620204,335000000,90.64296269,385000000,32.91334024
C103,38.06,3.5,463000000,8.948219698,363000000,67.52938602,413000000,32.90852977
C103,36.07,4,477000000,7.183295539,377000000,59.40911839,427000000,32.88855181
C103,35.075,2,420000000,12.93140249,320000000,88.26419612,370000000,32.8395327
C103,39.055,3,449000000,10.55733044,349000000,80.49436085,399000000,32.75523096
C103,29.105,0.5,372000000,14.88497012,272000000,82.9461199,322000000,32.72324324
C103,35.075,1.5,404000000,13.82227371,304000000,93.82344781,354000000,32.70712867
C103,37.065,4.5,491000000,6.250215182,391000000,55.60419571,441000000,32.69318653
C103,39.055,3.5,463000000,8.941476199,363000000,68.34504595,413000000,32.67759912
C103,37.065,2.5,435000000,11.86070723,335000000,88.40044013,385000000,32.67451123
C103,37.065,4,477000000,7.179377901,377000000,59.91020896,427000000,32.62681274
C103,36.07,2,420000000,12.93827063,320000000,86.55571152,370000000,32.59137806
C103,40.05,3,449000000,10.55264946,349000000,82.29447381,399000000,32.54373856
C103,10.2,4.5,491000000,-2.16998855,391000000,36.16629566,441000000,32.52639995
C103,40.05,3.5,463000000,8.934901232,363000000,69.20403267,413000000,32.46012985
C103,38.06,4.5,491000000,6.254907462,391000000,55.99981715,441000000,32.45547731
C103,38.06,2.5,435000000,11.86476422,335000000,85.94225391,385000000,32.45073734
C103,38.06,4,477000000,7.175340597,377000000,60.42027478,427000000,32.38123953
C103,9.205,2.5,435000000,1.112060518,335000000,50.45174219,385000000,32.37567738
C103,37.065,2,420000000,12.94458369,320000000,85.16251296,370000000,32.359674
C103,41.045,3,449000000,10.54809046,349000000,83.79441909,399000000,32.34435384
C103,30.1,0.5,372000000,14.88354488,272000000,81.8139863,322000000,32.3392604
C103,41.045,3.5,463000000,8.928502671,363000000,70.11113388,413000000,32.25498947
C103,39.055,2.5,435000000,11.86842981,335000000,83.86367548,385000000,32.2406978
C103,39.055,4.5,491000000,6.258972566,391000000,56.39681115,441000000,32.23199944
C103,42.04,3,449000000,10.54365694,349000000,84.39313039,399000000,32.15609416
C103,39.055,4,477000000,7.171231461,377000000,60.94026375,427000000,32.15036849
C103,38.06,2,420000000,12.95040467,320000000,83.99488645,370000000,32.14294153
C103,6.22,2.5,435000000,5.278673896,335000000,52.83951594,385000000,32.11463699
C103,42.04,3.5,463000000,8.922284743,363000000,71.07087246,413000000,32.06117116
C103,40.05,2.5,435000000,11.87175209,335000000,82.15844096,385000000,32.04322284
C103,40.05,4.5,491000000,6.262497495,391000000,56.79557452,441000000,32.02149654
C103,31.095,0.5,372000000,14.88222016,272000000,80.84161526,322000000,31.9883541
C103,33.085,1,389000000,14.52649901,289000000,86.57135407,339000000,31.95632547
C103,39.055,2,420000000,12.95578759,320000000,82.99550654,370000000,31.93987323
