,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
423,3.82,6.3,27.18,3.5,460000000.0,9.1650897302492,360000000.0,59.4993008956542,435000000.0,19.1231688998571
424,3.82,6.3,27.18,3.6,462000000.0,8.8268647058736,362000000.0,58.0620870738646,437000000.0,19.613693357554602
426,3.82,6.3,27.3,3.2,450000000.0,10.317276908098,350000000.0,62.44299400659,425000000.0,20.441530664638
427,3.82,6.3,27.3,3.3,453000000.0,10.010848599881,353000000.0,61.413030757063,428000000.0,20.196549752019997
428,3.82,6.3,27.3,3.4,456000000.0,9.6806256472513,356000000.0,60.4017353400513,431000000.0,19.9189231780913
429,3.82,6.3,27.3,3.5,458000000.0,9.3256309905668,358000000.0,58.9281282120328,433000000.0,20.3993475240648
430,3.82,6.3,27.3,3.6,461000000.0,8.9946409698967,361000000.0,58.0020557176017,436000000.0,20.1082431639867
432,3.94,5.7,26.7,3.2,459000000.0,9.3140785318749,359000000.0,66.0864290514629,434000000.0,15.4810692030168
433,3.94,5.7,26.7,3.3,462000000.0,8.9727799173746,362000000.0,64.8348456483876,437000000.0,15.222459414516901
434,3.94,5.7,26.7,3.4,464000000.0,8.6309846870764,364000000.0,62.7870178272784,439000000.0,15.670449203007301
435,3.94,5.7,26.7,3.5,467000000.0,8.2838822254208,367000000.0,61.688994186879796,442000000.0,15.4037910220416
436,3.94,5.7,26.7,3.6,470000000.0,7.9288798894966,370000000.0,60.6361735644496,445000000.0,15.131325015083199
438,3.94,5.7,26.82,3.2,458000000.0,9.4772162475052,358000000.0,65.6879964013802,433000000.0,15.8974134246901
